"","hospital","address","bed_availability","queue","last_update","tlp_number","province","district","scraped_at","bed_type"
"467","RS Mitra Keluarga Pratama","Jl. Raya Jatimekar Kel. Jatimekar Kec. Jatiasih Kota Bekasi","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","18 jam","02185511000","32","3275",2021-08-23 00:09:49,"COVID-19"
"468","RS Umum Juwita","Jl. M. Hasibuan No.78, Bekasi Timur","Bed IGD Penuh!","tanpa antrian pasien.","10 jam","0218829590","32","3275",2021-08-23 00:09:49,"COVID-19"
"469","RS Siloam Bekasi Timur","Jl. Charil Anwar Blu Plaza No 27, RT. 004 RW. 09 Kelurahan Margahayu Kecamatan Bekasi Timur","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","02180611900","32","3275",2021-08-23 00:09:49,"COVID-19"
"470","RS Umum Hermina Galaxy","jl. Gardenia Raya Blok BA I No.11 Grand Galaxy City Bekasi","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","081383760787","32","3275",2021-08-23 00:09:49,"COVID-19"
"471","RS Umum Mekar Sari  Bekasi","Jl. Mekar Sari No. 1 Bekasi","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","081287874585","32","3275",2021-08-23 00:09:49,"COVID-19"
"472","RS Umum St. Elisabeth","Jl. Raya Narogong 202 KM.5,Kemang Pratama,Kel. BojongRawa Lumbu, Kec. Rawa Lumbu, Kota Bekasi.","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","081288164142","32","3275",2021-08-23 00:09:49,"COVID-19"
"473","RS Tk. IV Bengkulu","Jl. Zainul Arifin RT 05/01 Kel. Padang Nangka Kecamatan Singaran Pati Bengkulu","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","081274767970","17","1771",2021-08-23 00:09:49,"COVID-19"
"474","RS Umum Daerah Dr. M. Yunus Bengkulu","Jl. Bayangkara Kel. Sido Mulyo Kec. Gading Cempaka Kota Bengkulu","Tersedia 13 bed kosong IGD","tanpa antrian pasien.","16 jam","08117311151","17","1771",2021-08-23 00:09:49,"COVID-19"
"475","RS Bhayangkara Jitra Kota Bengkulu","Jl. Veteran No.2 Kelurahan Jitra Kota Bengkulu","Bed IGD Penuh!","tanpa antrian pasien.","10 jam","085368600994","17","1771",2021-08-23 00:09:49,"COVID-19"
"476","RS Rafflesia Bengkulu","Jl. Mahoni No.10 Kelurahan Padang Jati Kecamatan Ratu Samban Kota Bengkulu","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","073621710","17","1771",2021-08-23 00:09:49,"COVID-19"
"477","RS Umum Daerah Kota Bima","Jl. Datuk Dibanta Kel. Jatiwangi Kec. Asakota ","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","16 jam","hotline tidak tersedia","52","5272",2021-08-23 00:09:49,"COVID-19"
"478","RS Umum Ratu Mas","Jl Tengku Amir Hamzah No 281A","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","7 jam","087885024913","12","1276",2021-08-23 00:09:50,"COVID-19"
"479","RS Umum Bidadari","Jl Perintis Kemerdekaan No. 174","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","13 jam","085260987773","12","1276",2021-08-23 00:09:50,"COVID-19"
"480","RS Umum Daerah Dr. R. M. Djoelham Binjai","Jl Sultan Hasanuddin No. 9 Binjai","Bed IGD Penuh!","tanpa antrian pasien.","14 jam","06180044777","12","1276",2021-08-23 00:09:50,"COVID-19"
"481","RS Umum Sylvani","Jl Perintis Kemerdekaan No. 21","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","06180045925","12","1276",2021-08-23 00:09:50,"COVID-19"
"482","RS Umum Daerah Bitung","Jl. S. H. Sarundajang Kel. Manembo-nembo Tengah Kec. Matuari","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","11 jam","082348938008","71","7172",2021-08-23 00:09:50,"COVID-19"
"483","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","1 jam","0342801607","35","3572",2021-08-23 00:09:50,"COVID-19"
"484","RS Umum Daerah Mardi Waluyo"," Jl. Kalimantan 113, Kota Blitar","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","16 jam","0342801118","35","3572",2021-08-23 00:09:50,"COVID-19"
"485","RS Islam Aminah","Jl. Kenari No. 54 Blitar","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0342801662","35","3572",2021-08-23 00:09:50,"COVID-19"
"486","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0342801066","35","3572",2021-08-23 00:09:50,"COVID-19"
"487","RS Umum Bhayangkara Tk IV Bogor","Jl. Kapten Muslihat No. 18 Paledang Bogor Tengah Kota Bogor","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","57 menit"," 02518348987","32","3271",2021-08-23 00:09:51,"COVID-19"
"488","RS Umum Azra","Jl. Raya Pajajaran No.219, Bogor Utara Kota Bogor","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","02518318456","32","3271",2021-08-23 00:09:51,"COVID-19"
"489","RS Umum Salak","Jl. Jend Sudirman No. 8 Kota Bogor","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","3 jam","02518345222","32","3271",2021-08-23 00:09:51,"COVID-19"
"490","RS Umum Medika Dramaga","Jl. Raya Dramaga Km.7,3 Margajaya-Bogor Barat-Kota Bogor","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","4 jam","02518308900","32","3271",2021-08-23 00:09:51,"COVID-19"
"491","Bogor Senior Hospital","Jl. Raya Tajur No. 168 Muarasari Bogor","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","7 jam","02517556777","32","3271",2021-08-23 00:09:51,"COVID-19"
"492","RS Umum Hermina Bogor","Jl. Ring Road I Kav. 23,25,27 Perum Taman Yasmin Bogor","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","7 jam","02518382525","32","3271",2021-08-23 00:09:51,"COVID-19"
"493","BMC Mayapada Hospital","Jl. Pajajaran Indah V No.97, Bogor Timur Kota Bogor","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","14 jam","02518307900","32","3271",2021-08-23 00:09:51,"COVID-19"
"494","RS Umum Vania","JL. Siliwangi No. 11, Kel. Sukasari, Kec. Bogor Timur Kota Bogor","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","14 jam","02518380601","32","3271",2021-08-23 00:09:51,"COVID-19"
"495","RS Jiwa dr. H. Marzoeki Mahdi","Jl. dr. Sumeru No.114 Kota Bogor","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","14 jam","8310611","32","3271",2021-08-23 00:09:51,"COVID-19"
"496","RS Umum Mulia Pajajaran","Jl. Raya Pajajaran No. 98, Bantarjati - Bogor Utara, Kota Bogor","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","14 jam","081288015167","32","3271",2021-08-23 00:09:51,"COVID-19"
"497","RS Umum Siloam Hospitals Bogor","Jl. Pajajaran No. 27 Bogor Tengah, Kota Bogor","Tersedia 19 bed kosong IGD","tanpa antrian pasien.","15 jam","02518303900","32","3271",2021-08-23 00:09:51,"COVID-19"
"498","RS Umum Islam Bogor","Jl. Perdana Raya No.22, Tanah Sareal, Bogor Utara Kota Bogor","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","15 jam","089527936567","32","3271",2021-08-23 00:09:51,"COVID-19"
"499","RS Umum Melania","Jl. Pahlawan No.91, Kota Bogor","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","15 jam","02518321196","32","3271",2021-08-23 00:09:51,"COVID-19"
"500","RS Umum PMI Bogor","Jl. Raya Pajajaran No. 80 Bogor","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","16 jam","02518324080","32","3271",2021-08-23 00:09:51,"COVID-19"
"501","RS Umum Ummi","Jl. Empang II No. 2 Bogor Selatan Kota Bogor","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","16 jam","087827036712 ","32","3271",2021-08-23 00:09:51,"COVID-19"
"502","RS Umum Daerah Kota Bogor"," Jl. Dr. Sumeru 120 Kota Bogor","Bed IGD Penuh!","tanpa antrian pasien.","2 jam","02518312292","32","3271",2021-08-23 00:09:51,"COVID-19"
"503","RS Ibu dan Anak Sawojajar","Jl. Sawojajar No, 9 Bogor Tengah Kota Bogor","Bed IGD Penuh!","tanpa antrian pasien.","12 jam","087778324371","32","3271",2021-08-23 00:09:51,"COVID-19"
"504","RS Islam Bontang","Jl. Brigjen Katamso No.40","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","1 jam","054820003","64","6474",2021-08-23 00:09:51,"COVID-19"
"505","RS Umum Daerah Taman Husada Bontang","Jl. S. Parman No. 01","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","10 jam","054822111","64","6474",2021-08-23 00:09:51,"COVID-19"
"506","RS Pupuk Kaltim"," Jl. Oksigen No.01","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","054841118","64","6474",2021-08-23 00:09:51,"COVID-19"
"507","RS LNG Badak","Kompleks PT Badak NGLBontang, Kalimantan Timur","Bed IGD Penuh!","dengan antrian 1 pasien","16 jam","0548552041","64","6474",2021-08-23 00:09:51,"COVID-19"
"508","RS Umum Ibnu Sina Bukittinggi","Jl. Batang Agam, Belakang Balok ","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","9 jam","075221185","13","1375",2021-08-23 00:09:51,"COVID-19"
"509","RS Tk. IV Bukittinggi","Jl. Jend. Sudirman 37 Bukittinggi","Bed IGD Penuh!","tanpa antrian pasien.","14 jam","07528100746","13","1375",2021-08-23 00:09:51,"COVID-19"
"510","RS Umum Daerah Dr. Achmad Mochtar","Jl. Dr. A. Rivai Bukittinggi","Bed IGD Penuh!","tanpa antrian pasien.","14 jam","085263561606","13","1375",2021-08-23 00:09:51,"COVID-19"
"511","RS Otak DR. drs. M. Hatta Bukittinggi","Jl. Jend Sudirman Bukittinggi PO. BOX I Bukittinggi","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","08126765744","13","1375",2021-08-23 00:09:51,"COVID-19"
"512","RS Umum Daerah Kota Cilegon","Jl. Kapten P. Tendean Km.3 Cilegon","Tersedia 13 bed kosong IGD","tanpa antrian pasien.","8 jam","08159859244","36","3672",2021-08-23 00:09:52,"COVID-19"
"513","RS Kurnia","Jl. Jombang Masjid No.4, Cilegon","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","17 jam","087885829059","36","3672",2021-08-23 00:09:52,"COVID-19"
"514","RS Krakatau Medika","Jl. Semang Raya No. 01","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","19 jam","0254398846","36","3672",2021-08-23 00:09:52,"COVID-19"
"515","RS Umum Tk. II Dustira","Jl. dr. Dustira No.1 Kel. Baros Kec. Cimahi Tengah ","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","49 menit","0226630932","32","3277",2021-08-23 00:09:52,"COVID-19"
"516","RS Umum Daerah Cibabat"," Jl. Jend. H. Amir Machmud No. 140 Kel. Cibabat Kec. Cimahi Utara","Tersedia 83 bed kosong IGD","tanpa antrian pasien.","3 jam","081310284718","32","3277",2021-08-23 00:09:52,"COVID-19"
"517","RS Umum Kasih Bunda","Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","13 jam","0226631999","32","3277",2021-08-23 00:09:52,"COVID-19"
"518","RS Umum Pelabuhan Cirebon","Jl. Sisingamangaraja No.45 Cirebon 45112","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","14 jam","0231221873","32","3274",2021-08-23 00:09:52,"COVID-19"
"519","RS Umum Putera Bahagia","Jl. Ciremai Raya No 114 Perumnas Cirebon","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","14 jam","02314990900","32","3274",2021-08-23 00:09:52,"COVID-19"
"520","RS Umum Tk. III Ciremai","Jl. Kesambi No. 237 Cirebon","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","15 jam","0231238335","32","3274",2021-08-23 00:09:52,"COVID-19"
"521","RS Umum Sumber Kasih","Jl. Siliwangi No.135 Cirebon","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","16 jam","0231203815","32","3274",2021-08-23 00:09:52,"COVID-19"
"522","RS Umum Kasih Ibu","Jl. Teuku Umar 120,Denpasar","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","1 jam","03613003030","51","5171",2021-08-23 00:09:53,"COVID-19"
"523","RS Umum Puri Raharja","Jl. WR Supratman 14 ","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","0361222013","51","5171",2021-08-23 00:09:53,"COVID-19"
"524","RS Umum Bhakti Rahayu","Jl. Gatot Subroto II /11 Denpasar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","5 jam","0361430270","51","5171",2021-08-23 00:09:53,"COVID-19"
"525","RS Umum Manuaba","Jl. Cokroaminoto 28 Denpasar","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","7 jam","0361426393","51","5171",2021-08-23 00:09:53,"COVID-19"
"526","RS Umum Dharma Yadnya","Jl. WR.Supratman 256,Denpasar","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","8 jam","0361462488","51","5171",2021-08-23 00:09:53,"COVID-19"
"527","RS TK. II Udayana","Jl. P.B Sudirman No.1 Denpasar","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","10 jam","0361228068","51","5171",2021-08-23 00:09:53,"COVID-19"
"528","RS Bhayangkara Denpasar","Jl. Trijata no.32 Denpasar","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","19 jam","0361234670","51","5171",2021-08-23 00:09:53,"COVID-19"
"529","RS Umum Prima Medika","Jl. Raya Sesetan No.10 Kota Denpasar","Bed IGD Penuh!","tanpa antrian pasien.","4 jam","08113861177","51","5171",2021-08-23 00:09:53,"COVID-19"
"530","RS Umum Surya Husadha","Jl. Pulau Serangan No.7, Denpasar","Bed IGD Penuh!","tanpa antrian pasien.","4 jam","0361233787","51","5171",2021-08-23 00:09:53,"COVID-19"
"531","RS Ibu dan Anak Puri Bunda","Jl. Gatot Subroto VI /19, Denpasar","Bed IGD Penuh!","tanpa antrian pasien.","4 jam","0361437999","51","5171",2021-08-23 00:09:53,"COVID-19"
"532","RS Umum Daerah Wangaya","  Jl. Kartini No.133 Denpasar","Bed IGD Penuh!","tanpa antrian pasien.","5 jam","03613531000","51","5171",2021-08-23 00:09:53,"COVID-19"
"533","RS Ibu dan Anak Harapan Bunda","Jl. Tukad Unda No. 1 Denpasar","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","0361265532-33","51","5171",2021-08-23 00:09:53,"COVID-19"
"534","RSUP Sanglah","Jl. Diponegoro Denpasar Bali","Bed IGD Penuh!","dengan antrian 12 pasien","1 jam","0361226363","51","5171",2021-08-23 00:09:53,"COVID-19"
"535","RS Umum Daerah Bali Mandara Provinsi Bali","Jl. By Pass Ngurah Rai No 548 Denpasar","Bed IGD Penuh!","dengan antrian 2 pasien","5 jam","03614490566","51","5171",2021-08-23 00:09:53,"COVID-19"
"536","RS Umum Balimed","Jl.Mahendradatta No.57,Denpasar Bali","Bed IGD Penuh!","dengan antrian 1 pasien","8 jam","0361484748","51","5171",2021-08-23 00:09:53,"COVID-19"
"537","RS Umum Surya Husada Ubung","Jl. Cokroaminoto No. 356 Denpasar","Bed IGD Penuh!","dengan antrian 2 pasien","9 jam","0361425744","51","5171",2021-08-23 00:09:53,"COVID-19"
"538","RS Umum Daerah Kota Depok"," Jl. Raya Muchtar No. 99 Sawangan ","Tersedia 18 bed kosong IGD","tanpa antrian pasien.","31 menit","082298661201","32","3276",2021-08-23 00:09:53,"COVID-19"
"539","RS Umum Puri Cinere","Jl. Maribaya No.1 Puri Cinere,Depok","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","39 menit","081905555488","32","3276",2021-08-23 00:09:53,"COVID-19"
"540","RS Umum Permata Depok","Jl. Raya Muchtar No.22 Sawangan","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","1 jam","02129669000","32","3276",2021-08-23 00:09:53,"COVID-19"
"541","RS Umum Bunda Margonda","Jl. Margonda Raya KM 3 RT.02/03 no.128","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","4 jam","02178890551","32","3276",2021-08-23 00:09:53,"COVID-19"
"542","RS Umum Simpangan Depok","Jl. Raya Bogor Km.36,Sukamaju Sukmajaya Depok","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","4 jam","0218741549","32","3276",2021-08-23 00:09:53,"COVID-19"
"543","RS Ibu dan Anak Tumbuh Kembang","Jl. Raya Bogor Km.31 No.23 Cimanggis Kota Depok","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","6 jam","0218701873","32","3276",2021-08-23 00:09:53,"COVID-19"
"544","RS Universitas Indonesia","Jl. Prof. Dr. Bahder Djohan, Kampus Universitas Indonesia Depok","Tersedia 17 bed kosong IGD","tanpa antrian pasien.","9 jam","02150829282","32","3276",2021-08-23 00:09:53,"COVID-19"
"545","RS Umum Grha Permata Ibu","Jl. KH. M. Usman No 168 Kukusan Depok","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","9 jam","08118988995","32","3276",2021-08-23 00:09:53,"COVID-19"
"546","RS Umum Harapan Depok","Jl. Pemuda No.10 Depok","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","13 jam","08121132567","32","3276",2021-08-23 00:09:53,"COVID-19"
"547","RS Umum Meilia","Jl. Alternatif Cibubur KM. 1, Kel. Harjamukti, Cimanggis, Kota Depok","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","0218451717","32","3276",2021-08-23 00:09:53,"COVID-19"
"548","RS Umum Tugu Ibu","Jl. Raya Bogor Km 29 Cimanggis - Depok","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","15 jam","0218708268","32","3276",2021-08-23 00:09:53,"COVID-19"
"549","RS Umum Bunda Aliyah","Jl. Kartini No. 2 RT. 001 RW. 009 Kelurahan Depok Kecamatan Pancoran Mas","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","16 jam","0895365535370","32","3276",2021-08-23 00:09:53,"COVID-19"
"550","RS Umum Mitra Keluarga Depok","Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","16 jam","02177210700","32","3276",2021-08-23 00:09:53,"COVID-19"
"551","RS Umum Bhakti Yudha","Jl. Raya Sawangan No. 2A Depok","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","16 jam","087889239146","32","3276",2021-08-23 00:09:53,"COVID-19"
"552","RS Umum Bhayangkara Brimob","JL Komjen Pol. M Yasin, Kelapadua, Cimanggis","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","17 jam","08111284691","32","3276",2021-08-23 00:09:53,"COVID-19"
"553","RS Umum Sentra Medika"," Jl. Raya Bogor KM. 33 Cisalak, Sukmajaya, Depok","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0218743790","32","3276",2021-08-23 00:09:53,"COVID-19"
"554","RS Umum Hermina Depok","Jl. Raya Siliwangi No. 50 Pancoran Mas Depok","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","02177202525","32","3276",2021-08-23 00:09:53,"COVID-19"
"555","RS Bhayangkara Dumai","Jl Hang Tuah No.1 Dumai","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","15 jam","07654300355","14","1473",2021-08-23 00:09:53,"COVID-19"
"556","RS Umum Daerah  Kota Dumai","Jl Tanjung Jati No.4, Dumai.","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","15 jam","076171363","14","1473",2021-08-23 00:09:53,"COVID-19"
"557","RS Umum Daerah Prof Dr. H. Aloei Saboe","Jl. Prof. Dr. H. Aloei Saboe","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","14 jam","08124315555","75","7571",2021-08-23 00:09:54,"COVID-19"
"558","RS Umum Daerah Otanaha ","  Jl. Rambutan No. 413 Kel. Buladu","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","085240773912","75","7571",2021-08-23 00:09:54,"COVID-19"
"559","RS Umum Daerah Kecamatan Kalideres","Jalan Satu Maret No. 48Kelurahan Pegadungan, Kecamatan Kalideres, Jakarta Barat","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","30 menit","08118462766","31","3174",2021-08-23 00:09:54,"COVID-19"
"560","RS Anak dan Bunda Harapan Kita","Jl. Let.Jend. S Parman Kav. 87 Slipi Jakbar","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","32 menit","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"561","RS Kanker Dharmais","Jl. S Parman Kav.84-86 Slipi Jakarta Barat","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","34 menit","081318238366","31","3174",2021-08-23 00:09:54,"COVID-19"
"562","RS Umum Daerah Cengkareng","Jl.Kamal Raya Bumi Cengkareng Indah Cengkareng Timur","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","3 jam","02154372874","31","3174",2021-08-23 00:09:54,"COVID-19"
"563","RS Umum Medika Permata Hijau","Jl. Kebayoran Lama  No.64 Jakarta Barat","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","7 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"564","RS Ukrida","Jl. Arjuna Utara No. 6 Kel. Duri Kepa Kec. Kebon Jeruk","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","8 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"565","RS Umum Siloam Hospitals Kebon Jeruk","Jl. Perjuangan Raya Kav.8 Jakarta Barat","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","9 jam","081585340200","31","3174",2021-08-23 00:09:54,"COVID-19"
"566","RS Umum Bina Sehat Mandiri","Jl. Duri Raya No. 22 Duri Kepa Jakbar","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","9 jam","0215669512","31","3174",2021-08-23 00:09:54,"COVID-19"
"567","RS Umum Grha Kedoya","Jln. Panjang Arteri No. 26","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","11 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"568","RS Umum Pelni Petamburan","Jl. K. S. Tubun 92-94 Jakbar","Tersedia 38 bed kosong IGD","tanpa antrian pasien.","12 jam","081226527220","31","3174",2021-08-23 00:09:54,"COVID-19"
"569","RS Umum Hermina Daan Mogot","Jl. Kintamani Raya No. 2, Komp. Perumahan Daan Mogot Baru","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","13 jam","0215408989","31","3174",2021-08-23 00:09:54,"COVID-19"
"570","RS Umum Daerah Taman Sari","Jalan Madu Rt/Rw 03/03 No.10 Mangga Besar Taman Sari Jakarta Barat 11180","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","13 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"571","RS Umum Cinta Kasih Tzu Chi","JL. KAMAL RAYA OUTER RING ROAD CENGKARENG","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","14 jam","02155963680","31","3174",2021-08-23 00:09:54,"COVID-19"
"572","RS Umum Ciputra Hospital Citragarden City","Jl Boulevard Citra 5 Blok G1 No1 CitraGarden City 5,  ","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"573","RS Umum Bhakti Mulia","Jl. KS Tubun No.79 Slipi Jakbar","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","15 jam","hotline tidak tersedia","31","3174",2021-08-23 00:09:54,"COVID-19"
"574","RS Jiwa Dr. Soeharto Heerjan","Jl. Prof.Dr.Latumeten No. 1 Jakarta Barat","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","15 jam","0215630605","31","3174",2021-08-23 00:09:54,"COVID-19"
"575","RS Jantung dan Pembuluh Darah Harapan Kita","Jl. S. Parman Kav 87, Slipi","Bed IGD Penuh!","dengan antrian 3 pasien","30 menit","0215682424","31","3174",2021-08-23 00:09:54,"COVID-19"
"576","RS Umum Mitra Keluarga Kalideres","JL PETA SELATAN NO 1 RT/RW 007/011 KEL KALIDERES KEC KALIDERES JAKARTA BARAT","Bed IGD Penuh!","dengan antrian 2 pasien","17 jam","02122523700","31","3174",2021-08-23 00:09:54,"COVID-19"
