"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"664","RS Umum Daerah Lakipadada"," Jl. Pongtiku Mandetek Tana Toraja",15,"38 jam",20,"36 jam",39,"36 jam","085343843986","73","7318",2021-07-25 22:18:24,"Non COVID-19"
"665","RS Umum Marina Permata","Jl.Kodeco KM 4, Desa Sarigadung Kec. Simpang Empat Kab. Tanah Bumbu.",13,"39 jam",14,"39 jam",38,"39 jam","051871118","63","6310",2021-07-25 22:18:24,"Non COVID-19"
"666","RS Ibu dan Anak Selaras","Jl. Raya Serang KM.18,5 Desa Bojong, Kec.Cikupa Kab.Tangerang",6,"12 jam",9,"12 jam",7,"12 jam","02159401277","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"667","RS Umum Daerah Balaraja"," Jl.Rumah Sakit NO. 88 Desa Tobat Kec. Balaraja",0,"5 menit",5,NA,57,NA,"082213620551","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"668","RS Suci Paramita","Jl. Raya Serang Km. 28,5 Balaraja",2,NA,3,NA,23,NA,"082122057499","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"669","RS St. Carolus Summarecon Serpong ","Jl Gading Golf Boulevard Kav. 08 Desa Cihuni Kec. Pagedangan",7,"37 jam",2,"37 jam",9,"37 jam","02154220818","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"670","RS Umum Keluarga Kita","Jl. Raya PLP Curug KM. 4 No. 8 Curug",1,"13 jam",5,"13 jam",NA,NA,"hotline tidak tersedia","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"671","RS Umum Daerah Pakuhaji","Jl. KH. Sa'adullah No. 88 Kelurahan Pakuhaji Kabupaten Tangerang",NA,NA,NA,NA,56,"44 jam","02159378771","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"672","RS Siloam Hospitals Lippo Village","Jl. Siloam Lippo Karawaci Tangerang",21,"11 jam",5,"11 jam",7,"11 jam","hotline tidak tersedia","36","3603",2021-07-25 22:18:25,"Non COVID-19"
"673","RS Umum Daerah Suryah Khairuddin","Jl. Lintas Timur  Kec. Merlung, Kab. Tanjung Jabung Barat",NA,NA,2,"13 jam",12,"13 jam","085377910100","15","1507",2021-07-25 22:18:25,"Non COVID-19"
"674","RS Umum Daerah Nurdin Hamzah","Jl. WR. Supratman Kel. Parit Culum I Kec. Muara Sabak Barat",3,"38 jam",10,"38 jam",18,"38 jam","08117421400","15","1506",2021-07-25 22:18:25,"Non COVID-19"
"675","RS Umum Daerah Pandan","Jl. Dr. FL. Tobing No. 05 Pandan",8,NA,23,NA,36,NA,"08126469274","12","1204",2021-07-25 22:18:26,"Non COVID-19"
"676","RS Umum Daerah Tarutung","Jl. Agus Salim No. 1 Tarutung",22,NA,20,NA,35,NA,"06337320944","12","1205",2021-07-25 22:18:26,"Non COVID-19"
"677","RS Umum Sint Lucia","Jl. Sisingamangaraja No. 171/173 Siborongborong. Tapanuli Utara",9,NA,NA,NA,18,NA,"hotline tidak tersedia","12","1205",2021-07-25 22:18:26,"Non COVID-19"
"678","RS Umum Daerah Datu Sanggul Rantau","Jl. Brigjend H. Hasan Basry Rantau",3,"38 jam",9,"38 jam",30,"38 jam","051731075","63","6305",2021-07-25 22:18:26,"Non COVID-19"
"679","RS Ibu dan Anak Respati","Jl. Raya Singaparna KM 11 Cikunir Singaparna",9,"13 jam",10,"13 jam",3,"13 jam","081220381669","32","3206",2021-07-25 22:18:26,"Non COVID-19"
"680","RS Umum Daerah Sultan Thaha Saifuddin","Jl. Sultan Thaha Saifuddin KM. 04 Muara Tebo",15,"36 jam",15,"36 jam",54,"36 jam","074421372","15","1508",2021-07-25 22:18:27,"Non COVID-19"
"681","RS Umum Daerah dr. Soeselo Slawi Kabupaten Tegal","Jl. Dr. Sutomo No.63 Desa Slawi Kulon Kecamatan Slawi",14,"16 jam",32,"16 jam",110,"16 jam","0283491016","33","3328",2021-07-25 22:18:27,"Non COVID-19"
"682","RS Ibu dan Anak Pala Raya","Jl. Pala Raya 11A Mejasem Barat Tegal Kec.Kramat",14,"37 jam",16,"37 jam",18,"37 jam","0283356009","33","3328",2021-07-25 22:18:27,"Non COVID-19"
"683","RS Hawari Essa","Jl. Slawi Purwokerto RT 001 RW 002 Desa Kajen Kecamatan Lebaksiu",5,NA,1,NA,18,NA,"02834562382","33","3328",2021-07-25 22:18:27,"Non COVID-19"
"684","RS Umum  Mitra Siaga","Jl. Pala Raya No.54 Tegal",7,NA,8,NA,0,NA,"0283353387","33","3328",2021-07-25 22:18:27,"Non COVID-19"
"685","RS Umum Daerah Kefamenanu"," Jl. Letjen Suprapto Kefamenanu",6,NA,9,NA,56,NA,"085240145353","53","5305",2021-07-25 22:18:27,"Non COVID-19"
"686","RS Umum Leona","Jl. Eltari Kelurahan Meubeli Kecamatan Kota Kefamenanu",11,"38 jam",22,"38 jam",27,"38 jam","hotline tidak tersedia","53","5305",2021-07-25 22:18:27,"Non COVID-19"
"687","RS Umum  Mokopido Toli-Toli"," Jl. Lanoni No.37 Kel Baru Kec Baolan kab Toli-Toli, Sulteng",46,"10 jam",42,"10 jam",77,"10 jam","045321301","72","7206",2021-07-25 22:18:28,"Non COVID-19"
"688","RS Umum Daerah Dr. R. Koesma Tuban"," Jl. dr. Wahidin Sudiro Husodo No. 800",27,NA,24,NA,86,NA,"0356321010","35","3523",2021-07-25 22:18:28,"Non COVID-19"
"689","RS Nahdlatul Ulama Tuban","Jl. Letda Sucipto No. 211 Tuban",16,"38 jam",28,"38 jam",16,NA,"0356328299","35","3523",2021-07-25 22:18:28,"Non COVID-19"
"690","RS Umum Era Medika ","Jl. Raya Pulosari No. 15 Ngunut Tulungagung",11,"38 jam",10,"38 jam",49,"38 jam","0355398706","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"691","RS Ibu dan Anak Fauziah ","Jl. Dr. Sutomo 47 Tulungagung",12,NA,12,NA,11,NA,"0355326515","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"692","RS Umum Satiti Prima Husada","Ds. Balesono, Kec. Ngunut Kab. Tulungagung",5,NA,0,NA,6,NA,"082132814910","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"693","RS Umum Islam  Madinah","Jl. Jatiwayang  Lk 02 Ngunut, Tulungagung",7,"11 jam",12,"11 jam",26,"11 jam","0355396055","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"694","RS Umum Muhammadiyah Bandung","Jl. Panglima Sudirman no. 42, Ds. Mergayu, Kec. Bandung, kab. Tulungagung",4,NA,6,NA,4,NA,"0355532760","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"695","RS Ibu dan Anak Amanda","JL. Mayor Sujadi No. 38 Tulungagung",2,NA,6,NA,5,NA,"0355325587","35","3504",2021-07-25 22:18:29,"Non COVID-19"
"696","RS Umum Daerah Lamaddukkelleng Kabupaten Wajo"," Jl. Kartika Chandra Kirana No. 9 Sengkang",21,NA,22,NA,63,NA,"hotline tidak tersedia","73","7313",2021-07-25 22:18:30,"Non COVID-19"
"697","RS Umum Daerah Siwa","  Jl. Andi Djaja No.1 Kec. Pitumpanua, Siwa, Kab. Wajo",12,"16 jam",16,"16 jam",21,"21 jam","082316090172","73","7313",2021-07-25 22:18:30,"Non COVID-19"
"698","RS Umum Daerah Zainal Abidin Pagar Alam","Jl. Raya Lintas Sumatera, Blambangan Umpu",10,NA,NA,NA,29,NA,"082176038182","18","1807",2021-07-25 22:18:30,"Non COVID-19"
"699","RS Umum Haji Kamino","Jl. Sriwijaya No. 56 Kp. Setia Negara Kec. Baradatu Kab. Way Kanan",1,NA,3,"17 jam",7,"17 jam","081272095786","18","1807",2021-07-25 22:18:30,"Non COVID-19"
"700","RS Umum Daerah Dr. Soediran Mangun Sumarso Wonogi"," Jl. Jend A Yani No. 40,Giriwono, Wonogiri, Jateng",1,"1 menit",29,"1 menit",68,"1 menit","0273321008","33","3312",2021-07-25 22:18:30,"Non COVID-19"
"701","RS Umum Mulia Hati Wonogiri","Jl.RM.Said No.08, Brumbung, Kaliancar, Selogiri,Wonogiri",4,"38 jam",8,"38 jam",16,"38 jam","02735329700","33","3312",2021-07-25 22:18:30,"Non COVID-19"
"702","RS Umum Setjonegoro Wonosobo"," Jl. Setjonegoro No.1,Wonosobo",1,"4 jam",1,"4 jam",14,NA,"0286321091","33","3307",2021-07-25 22:18:30,"Non COVID-19"
