"","hospital","address","bed_class1","last_update_class1","bed_class2","last_update_class2","bed_class3","last_update_class3","tlp_number","province","district","scraped_at","bed_type"
"664","RS Umum Karina Medika","JL Baru Kp. Krajan RT 01 RW 01 Kec. Babakancikao Kab. Purwakarta 41151",8,"13 jam",25,"13 jam",9,"13 jam","0264 8301768","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"665","RS Ibu dan Anak Bunda Fathia","Jl. Ibrahim Singadilaga No. 95-97 Purwakarta",NA,NA,NA,NA,5,"12 jam","02648309596","32","3214",2021-07-21 20:24:56,"Non COVID-19"
"666","RS Umum Panti Waluyo Yakkum Purworejo","Jl. Ahmad Yani No. 21 Purworejo",NA,NA,12,"12 jam",20,"12 jam","0275322094","33","3306",2021-07-21 20:24:56,"Non COVID-19"
"667","RS Ibu dan Anak Permata","jl. Mayjend Sutoyo No. 75 Rt 05 Rw 05",1,NA,1,NA,8,NA,"hotline tidak tersedia","33","3306",2021-07-21 20:24:56,"Non COVID-19"
"668","RS Umum Daerah Curup","Jl. Dua Jalur Kab. Rejang Lebong",17,"12 jam",27,"12 jam",40,"12 jam","082175999247","17","1702",2021-07-21 20:24:56,"Non COVID-19"
"669","RS An-Nissa","Jl. Lintas Curup Lubuk Linggau Kel. Simpang Nangka Kec. Selupu Rejang",4,NA,5,NA,12,NA,"085896515156","17","1702",2021-07-21 20:24:56,"Non COVID-19"
"670","RS Umum Daerah Rote Ndao Ba'a "," Jl. Ba'a-Busalangga, Kab. Rote Ndao",5,"11 jam",10,"11 jam",49,"11 jam","hotline tidak tersedia","53","5314",2021-07-21 20:24:57,"Non COVID-19"
"671","RS Umum Daerah Sambas","Jl. Pendidikan no 300 Kecamatan Sambas",11,"24 menit",19,"24 menit",49,"24 menit","0562391020","61","6101",2021-07-21 20:24:57,"Non COVID-19"
"672","RS Umum Daerah Pemangkat"," Jalan. Abdul Kadir Kasim No. 20 Pemangkat",18,"kurang dari 1 menit",31,"kurang dari 1 menit",64,"kurang dari 1 menit","hotline tidak tersedia","61","6101",2021-07-21 20:24:57,"Non COVID-19"
"673","RS Umum Daerah M. Th. Djaman Sanggau","Jl. Jend Sudirman Sanggau",9,"11 jam",11,"12 jam",43,"11 jam","056421070","61","6105",2021-07-21 20:24:58,"Non COVID-19"
"674","RS Umum Daerah Temenggung Gergaji Balai Karangan","Jl. Lintas Sekayan Desa Kenaman Kec. Sekayam Balai Karangan",NA,NA,NA,NA,47,"19 jam","0564202205","61","6105",2021-07-21 20:24:58,"Non COVID-19"
"675","RS Umum Daerah Prof. Dr. H.  Chatib Quzwain","Jl. Lintas Sumatera Km.09 Desa Bukit, Sarolangun",9,"13 jam",21,"13 jam",40,"13 jam","074591646","15","1503",2021-07-21 20:24:58,"Non COVID-19"
"676","RS Umum Daerah Kabupaten Sekadau","Jl. Merdeka Timur KM. 06 Ds. Mungguk Kec. Sekadau Hilir Kab. Sekadau",16,"11 jam",21,"11 jam",37,"11 jam","085828394779","61","6109",2021-07-21 20:24:58,"Non COVID-19"
"677","RS Umum Daerah dr. Gunawan Mangunkusumo","  Jl. Kartini No.101, Ambarawa",10,"9 menit",32,"9 menit",95,"9 menit","0298591020","33","3322",2021-07-21 20:24:58,"Non COVID-19"
"678","RS Umum Daerah Ungaran"," Jl. Diponegoro 125,Ungaran",9,NA,11,NA,12,NA,"0246921006","33","3322",2021-07-21 20:24:58,"Non COVID-19"
"679","RS Umum Ken Saras","Jl. Soekarno Hatta Km 29 Bergas, Ungaran-Kab. Semarang",38,NA,41,NA,0,NA,"0246922188","33","3322",2021-07-21 20:24:58,"Non COVID-19"
"680","RS Umum Bina Kasih","Jl. Naryo Atmajan 27 Ambarawa",5,NA,3,NA,9,NA,"0298591280","33","3322",2021-07-21 20:24:58,"Non COVID-19"
"681","RS Umum Daerah Bula","Jl. Wailola No.11-12 Bula Kab. Seram BagianTimur",15,"12 jam",31,"11 jam",44,"11 jam","hotline tidak tersedia","81","8107",2021-07-21 20:24:59,"Non COVID-19"
"682","RS Umum Daerah dr. Drajat Prawiranegara ","  Jl. Rumah Sakit No. 1 Serang",41,"10 jam",53,"10 jam",81,"10 jam","hotline tidak tersedia","36","3604",2021-07-21 20:24:59,"Non COVID-19"
"683","RS Kurnia Serang","Jl. Raya Cilegon KM 8 Kramatwatu",14,"26 menit",34,"26 menit",23,"26 menit","087808876896","36","3604",2021-07-21 20:24:59,"Non COVID-19"
"684","RS Umum Daerah Kuala Pembuang","  Jl. A.Yani No.30,Kuala Pembuang",24,"12 jam",21,"12 jam",42,"12 jam","053822051","62","6208",2021-07-21 20:24:59,"Non COVID-19"
"685","RS Umum Daerah Nene Mallomo"," Jl. Wolter Monginsidi Pangkajene, Kab. Sidenreng Rappang",14,"12 jam",14,"12 jam",52,"12 jam","082332704995","73","7314",2021-07-21 20:24:59,"Non COVID-19"
"686","RS Umum Daerah Arifin Numang","      Jl.Jend.  Achmad Yani No. 1 Rappang",13,"11 jam",17,"13 jam",29,"13 jam","085213024740","73","7314",2021-07-21 20:24:59,"Non COVID-19"
"687","RS Umum Delta Surya","Jl. Pahlawan No. 09 Sidoarjo",7,"13 jam",12,"13 jam",14,"13 jam","0318962531","35","3515",2021-07-21 20:25:00,"Non COVID-19"
"688","RS Umum Rahman Rahim"," Jl. Raya Saimbang No. 277 RT. 10 RW. 03 Desa Kebonagung Kecamatan Sukodono",3,NA,3,NA,6,NA,"0318830010","35","3515",2021-07-21 20:25:00,"Non COVID-19"
"689","RS Umum Aisyiyah Siti Fatimah"," Jl Kenongo No. 14 Tulangan Sidoarjo",4,"23 menit",9,"24 menit",17,"23 menit","085817365969","35","3515",2021-07-21 20:25:00,"Non COVID-19"
"690","RS Arafah Anwar Medika Sukodono","Jl. Sawo No. 2 Dungus Sukodono",14,"13 jam",8,"13 jam",12,"13 jam","0318830989","35","3515",2021-07-21 20:25:00,"Non COVID-19"
"691","RS Umum Daerah Kabupaten Sijunjung"," Jl. Lintas Sumatera Km.110 Tanah Badantuang ",11,"10 jam",10,"10 jam",24,"10 jam","085271422040","13","1304",2021-07-21 20:25:00,"Non COVID-19"
"692","RS Umum Laras Kabupaten Simalungun","Jl Desa Naga Jaya I Kec. Bandar Huluan Kab.Simalungun",6,"13 jam",30,"13 jam",3,"13 jam","085260922248","12","1209",2021-07-21 20:25:00,"Non COVID-19"
"693","RS GKPS Bethesda Saribu Dolok","Jl. Kesehatan No. 106 Kelurahan Saribu Dolok, Kec. Silimakuta ",4,"2 menit",10,"2 menit",27,"2 menit","081362335306","12","1209",2021-07-21 20:25:00,"Non COVID-19"
"694","RS Umum Daerah Parapat","Jl Kolonel TPR Sinaga Parapat",4,"19 jam",12,"19 jam",23,"19 jam","085372989347","12","1209",2021-07-21 20:25:00,"Non COVID-19"
"695","RS Umum Daerah Perdagangan","Jl Radjadmin Purba, SH. Perdagangan",20,NA,12,NA,18,NA,"081376497042","12","1209",2021-07-21 20:25:00,"Non COVID-19"
"696","RS Umum Daerah Kabupaten Sinjai","  Jl. Jend Sudirman No. 47 Sinjai, Sulawesi Selatan",25,"11 jam",20,"11 jam",14,"11 jam","081242175717","73","7307",2021-07-21 20:25:01,"Non COVID-19"
"697","RS Umum Daerah dr. Abdoer Rahem Kabupaten Situbon","Jl. Anggrek No. 68, Kel. Patokan, Kec. Situbondo, Kab. Situbondo",12,"12 jam",6,NA,36,NA,"0338673293","35","3512",2021-07-21 20:25:01,"Non COVID-19"
"698","RS Elizabeth","Jl. WR Supratman Nomor 2A Situbondo",14,"4 jam",11,"4 jam",16,"4 jam","0338671174","35","3512",2021-07-21 20:25:01,"Non COVID-19"
"699","RS Umum Daerah Asembagus Kabupaten Situbondo","Jl.Raya Asembagus Kecamatan Asembagus Kabupaten Situbondo",4,"9 jam",4,"9 jam",8,"9 jam","085204968890","35","3512",2021-07-21 20:25:01,"Non COVID-19"
"700","RS Umum Mitra Sehat Kabupaten Situbondo","Desa Curah Jeru Kecamatan Panji RT 02/RW 011 Kabupaten Situbondo",12,"12 jam",5,"12 jam",28,"12 jam","082333282112","35","3512",2021-07-21 20:25:01,"Non COVID-19"
"701","RS Umum Daerah Sleman","Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514",25,NA,22,NA,54,NA,"0274868437 ext 180","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"702","RSUP Dr. Sardjito","Jl Kesehatan No.1 Sekip Yogyakarta ",5,NA,50,NA,51,NA,"0274631190","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"703","RS Jiwa Grhasia","Jl. Kaliurang Km. 17 Pakem Sleman DIY",13,"13 jam",16,"12 jam",90,"12 jam","0274895143","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"704","RS Umum Panti Rini","Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta ",5,NA,23,NA,17,NA,"0274496323","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"705","RS Umum Daerah Prambanan","Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman ",2,NA,5,NA,24,"9 menit","02744398356","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"706","RS Umum Mitra Paramedika","Jl Raya Ngemplak Kemasan Widodomartani",6,"kurang dari 1 menit",9,"kurang dari 1 menit",9,"kurang dari 1 menit","02744461098","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"707","RS Khusus Ibu Anak Sadewa","Babarsari TB 16/13-B Caturnunggal Depok Sleman",5,"11 jam",4,"11 jam",7,"11 jam","hotline tidak tersedia","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"708","RS UGM ","Jl. Kabupaten (Lingkar Utara), Kronggahan, Trihanggo, Gamping",1,NA,5,NA,7,NA,"02744530404","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"709","RS Universitas Ahmad Dahlan","Jl Cindelaras Raya - Karangsari, Wedomartani, Ngemplak",5,"8 menit",3,"8 menit",18,"8 menit","02744477030","34","3404",2021-07-21 20:25:01,"Non COVID-19"
"710","RS Umum Daerah Latemmamala Soppeng"," Jl. Malaka Raya Kec. Lalabata, Kab. Soppeng",40,NA,37,"11 jam",92,"10 jam","048423307","73","7312",2021-07-21 20:25:02,"Non COVID-19"
"711","RS Umum Daerah dr. Soehadi Prijonegoro"," Jl. Raya Sukowati No.534, Sragen",17,NA,18,NA,82,NA,"02718821000","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"712","RS Umum Mardi Lestari Sragen","Jl. Rokan No.8,Sragen",7,"13 jam",16,"13 jam",22,"13 jam","02718852962","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"713","RS Umum Islam Amal Sehat Sragen","Jl. Veteran No.35, Sragen, Jawa Tengah",2,NA,11,NA,15,NA,"0271891977","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"714","RS Umum Assalam","Jl. Gatot Subroto KM.1,5 Kulon Palang Gemolong ",9,NA,7,"12 jam",13,NA,"081215409299","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"715","RS Ibu dan Anak Restu Ibu","Bendungan, Desa Pilangsari, Kecamatan Ngrampal",12,"16 jam",8,"16 jam",17,"16 jam","0271894584","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"716","RS Umum Daerah dr. Soeratno Gemolong","   Jl. Dr. Soetomo No 792 Gemolong,",4,"10 jam",11,"10 jam",18,"10 jam","02716811839","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"717","RS Umum PKU Muhammadiyah Sragen ","Jl. Raya Sragen - Solo Km.8, Masaran, Sragen",6,"15 jam",9,"14 jam",23,"14 jam","0271644370","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"718","RS Umum Islam Yakssi Gemolong","Jln. Raya Solo-Purwodadi Km.20, Gemolong",5,"12 jam",6,"12 jam",17,"12 jam","02716811 336","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"719","RS Umum Rizky Amalia","Jl. Ahmad Yani No. 100 Cantel Wetan, Sragen Tengah, Sragen",3,NA,5,NA,20,NA,"02718823814","33","3314",2021-07-21 20:25:02,"Non COVID-19"
"720","RS Umum Daerah Subang"," Jl. Brigjen Katamso No. 37 Ciereng",15,"12 jam",31,"12 jam",103,"11 jam","081312004127","32","3213",2021-07-21 20:25:02,"Non COVID-19"
"721","RS Umum PTPN VIII ","Jl. Otto Iskandardinata No.1 Kab. Subang",NA,NA,NA,NA,15,"10 jam","0260420307","32","3213",2021-07-21 20:25:02,"Non COVID-19"
"722","RS Umum Pamanukan Medical Center (PMC)","Jl. Raya Rancasari KM 4,5 Ds.Rancasari Kec.Pamanukan Kab.Subang",6,"12 jam",0,"12 jam",2,"12 jam","082320337484","32","3213",2021-07-21 20:25:02,"Non COVID-19"
"723","RS Umum Daerah Sekarwangi","Jl. Siliwangi No. 49 Cibadak Sukabumi",15,"17 jam",35,"17 jam",89,"17 jam","0266531261","32","3202",2021-07-21 20:25:02,"Non COVID-19"
"724","RS Umum Daerah Palabuhanratu","Jl. Ahmad Yani No.2 Palabuhanratu",16,NA,14,NA,96,NA,"0266432081","32","3202",2021-07-21 20:25:02,"Non COVID-19"
"725","RS Umum Hermina Sukabumi","Jl. Raya Sukaraja, Kabupaten Sukabumi",0,"15 jam",0,"15 jam",1,"15 jam","02666252525","32","3202",2021-07-21 20:25:02,"Non COVID-19"
"726","RS Umum Daerah Ir. Soekarno Kabupaten Sukoharjo","Jl. Dr. Muwardi 71, Sukoharjo",3,"10 menit",10,"10 menit",22,"10 menit","0271593118","33","3311",2021-07-21 20:25:03,"Non COVID-19"
"727","RS Khusus Bedah Karima Utama"," Jl. Amarta 8-10 Ngabeyan Kartasura, Sukoharjo ",7,"3 jam",6,"3 jam",2,"3 jam","0271783331","33","3311",2021-07-21 20:25:03,"Non COVID-19"
"728","RS Orthopedi Prof. Dr. R. Soeharso","      Jl. Jenderal Ahmad Yani Pabelan, Surakarta 57162",14,"9 menit",21,"9 menit",13,"9 menit","0271718079 ","33","3311",2021-07-21 20:25:03,"Non COVID-19"
"729","RS Umum Daerah Waibakul","Jl. Lintas Waihibur Desa Umbu Mamijuk Kecamatan Umbu Ratu Nggay Barat Kabupaten Sumba Tengah",8,"12 jam",10,"9 jam",43,"12 jam","hotline tidak tersedia","53","5316",2021-07-21 20:25:03,"Non COVID-19"
"730","RS Kristen Lindimara","Jl. Prof.DR WZ. Johannes No.6,Waingapu",5,"12 jam",2,"12 jam",38,"12 jam","082236141861","53","5302",2021-07-21 20:25:03,"Non COVID-19"
"731","RS Umum Daerah Waingapu","  Jl. Adam Malik No.54 Kel. Kambajawa - Kecamatan Kota Waingapu",10,"11 jam",5,"11 jam",47,"11 jam","081329573585","53","5302",2021-07-21 20:25:03,"Non COVID-19"
"732","RS Umum Imanuel Sumba","Jl. Nangka No.4,Waingapu-Sumba Timur",2,"13 jam",8,NA,NA,NA,"082247344774","53","5302",2021-07-21 20:25:03,"Non COVID-19"
"733","RS Umum Pakuwon","Jl. Raden Dewi Sartika No. 17 Kel. Regol Wetan Kec. Sumedang Selatan Kab. Sumedang Prov. Jabar",20,NA,18,NA,19,NA,"0261210931","32","3211",2021-07-21 20:25:04,"Non COVID-19"
"734","RS Umum Daerah Tabanan"," Jl. Pahlawan No. 14 Tabanan",14,NA,5,NA,28,NA,"0361811027","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"735","RS Umum Dharma Kerti","Jl. Teratai No 16 Dauh Pala",1,"16 jam",3,"16 jam",2,"16 jam","0361811125","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"736","RS Umum Bhakti Rahayu Tabanan","Jl. Batukaru No.2 Tuakilang Tabanan  ",6,"15 jam",2,"15 jam",7,"15 jam","0361810805","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"737","RS Nyitdah","Banjar Tegal Antugan Desa Nyitdah Kec. Kediri ",4,"12 jam",4,"12 jam",28,"12 jam","0361813495","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"738","RS Umum Bali Holistik","Jl. Raya Umabian Desa Belayu, Kec. Marga Kab. Tabanan, Bali",NA,NA,11,"9 jam",8,"9 jam","03618945458","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"739","RS Umum Semara Ratih","Banjar Luwus, Desa Luwus, Kecamatan Baturiti",14,"18 jam",7,NA,0,"18 jam","082236174466","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"740","RS Ibu dan Anak Cahaya Bunda","Jl. Ir. Soekarno Nomor 88X Gerokgak",3,NA,1,NA,4,NA,"03618941576","51","5102",2021-07-21 20:25:04,"Non COVID-19"
"741","RS Fatima Makale","Jl. Nusantara No.18 Makale Tator",7,"27 menit",8,"27 menit",27,"27 menit","hotline tidak tersedia","73","7318",2021-07-21 20:25:05,"Non COVID-19"
"742","RS Umum Daerah Lakipadada"," Jl. Pongtiku Mandetek Tana Toraja",17,"11 jam",21,"11 jam",42,"11 jam","085343843986","73","7318",2021-07-21 20:25:05,"Non COVID-19"
"743","RS Umum Marina Permata","Jl.Kodeco KM 4, Desa Sarigadung Kec. Simpang Empat Kab. Tanah Bumbu.",14,"12 jam",13,"12 jam",38,"12 jam","051871118","63","6310",2021-07-21 20:25:05,"Non COVID-19"
"744","RS Borneo Citra Medika","Jl A. Yani RT 7B RW 03 Kel. Angsau Kec. Pelaihari",2,NA,4,NA,8,NA,"05122021002","63","6301",2021-07-21 20:25:05,"Non COVID-19"
"745","RS Ibu dan Anak Selaras","Jl. Raya Serang KM.18,5 Desa Bojong, Kec.Cikupa Kab.Tangerang",6,"10 jam",10,"9 jam",9,"9 jam","02159401277","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"746","RS Umum Daerah Balaraja"," Jl.Rumah Sakit NO. 88 Desa Tobat Kec. Balaraja",1,"4 menit",6,NA,46,NA,"082213620551","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"747","RS Suci Paramita","Jl. Raya Serang Km. 28,5 Balaraja",1,NA,2,NA,21,NA,"082122057499","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"748","Metro Hospitals Cikupa","JL. Raya Serang Km. 16,8 Cikupa",5,NA,25,NA,6,NA,"0215962790","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"749","RS St. Carolus Summarecon Serpong ","Jl Gading Golf Boulevard Kav. 08 Desa Cihuni Kec. Pagedangan",9,"12 jam",2,"12 jam",8,"12 jam","02154220818","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"750","RS Umum Keluarga Kita","Jl. Raya PLP Curug KM. 4 No. 8 Curug",3,"13 jam",17,"36 jam",1,"9 jam","hotline tidak tersedia","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"751","RS Bethsaida","District Tivolli No.1 Paramount Serpong, Gading Serpong",23,"11 jam",17,"11 jam",16,"10 jam","087715500550","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"752","RS Umum Daerah Pakuhaji","Jl. KH. Sa'adullah No. 88 Kelurahan Pakuhaji Kabupaten Tangerang",NA,NA,NA,NA,55,"11 jam","02159378771","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"753","RS Siloam Hospitals Lippo Village","Jl. Siloam Lippo Karawaci Tangerang",23,"10 jam",9,"10 jam",6,"10 jam","hotline tidak tersedia","36","3603",2021-07-21 20:25:06,"Non COVID-19"
"754","RS Umum Daerah KH. Daud Arif","Jl. Syarif Hidayatullah, No. 14 Kuala Tungkal",13,"10 jam",28,"10 jam",35,"10 jam","074221621","15","1507",2021-07-21 20:25:06,"Non COVID-19"
"755","RS Umum Daerah Suryah Khairuddin","Jl. Lintas Timur  Kec. Merlung, Kab. Tanjung Jabung Barat",NA,NA,2,"11 jam",12,"11 jam","085377910100","15","1507",2021-07-21 20:25:06,"Non COVID-19"
"756","RS Umum Daerah Pandan","Jl. Dr. FL. Tobing No. 05 Pandan",9,NA,25,NA,35,NA,"08126469274","12","1204",2021-07-21 20:25:06,"Non COVID-19"
"757","RS Umum Daerah Tarutung","Jl. Agus Salim No. 1 Tarutung",22,NA,20,NA,35,NA,"06337320944","12","1205",2021-07-21 20:25:06,"Non COVID-19"
"758","RS Umum Sint Lucia","Jl. Sisingamangaraja No. 171/173 Siborongborong. Tapanuli Utara",10,NA,15,NA,22,NA,"hotline tidak tersedia","12","1205",2021-07-21 20:25:06,"Non COVID-19"
"759","RS Umum Daerah Datu Sanggul Rantau","Jl. Brigjend H. Hasan Basry Rantau",7,"12 jam",7,"12 jam",30,"12 jam","051731075","63","6305",2021-07-21 20:25:06,"Non COVID-19"
"760","RS Umum Daerah Singaparna Medika Citrautama","Jl. Rancamaya Singaparna, Tasikmalaya",4,NA,15,NA,98,NA,"0265543456","32","3206",2021-07-21 20:25:07,"Non COVID-19"
"761","RS Ibu dan Anak Respati","Jl. Raya Singaparna KM 11 Cikunir Singaparna",10,"11 jam",8,"11 jam",2,"11 jam","081220381669","32","3206",2021-07-21 20:25:07,"Non COVID-19"
"762","RS Umum Daerah Sultan Thaha Saifuddin","Jl. Sultan Thaha Saifuddin KM. 04 Muara Tebo",12,"9 jam",13,"9 jam",51,"9 jam","074421372","15","1508",2021-07-21 20:25:07,"Non COVID-19"
"763","RS Umum Daerah dr. Soeselo Slawi Kabupaten Tegal","Jl. Dr. Sutomo No.63 Desa Slawi Kulon Kecamatan Slawi",15,"13 jam",31,"13 jam",124,"13 jam","0283491016","33","3328",2021-07-21 20:25:07,"Non COVID-19"
"764","RS Umum Adella","Jl. Prof.Moh. Yamin No.77 Slawi",9,"9 jam",7,"9 jam",9,"9 jam","0283491154","33","3328",2021-07-21 20:25:07,"Non COVID-19"
"765","RS Ibu dan Anak Pala Raya","Jl. Pala Raya 11A Mejasem Barat Tegal Kec.Kramat",14,"12 jam",16,"12 jam",18,"12 jam","0283356009","33","3328",2021-07-21 20:25:07,"Non COVID-19"
"766","RS Hawari Essa","Jl. Slawi Purwokerto RT 001 RW 002 Desa Kajen Kecamatan Lebaksiu",4,NA,4,NA,16,NA,"02834562382","33","3328",2021-07-21 20:25:07,"Non COVID-19"
"767","RS Umum  Mitra Siaga","Jl. Pala Raya No.54 Tegal",8,NA,5,NA,11,NA,"0283353387","33","3328",2021-07-21 20:25:07,"Non COVID-19"
"768","RS Umum Daerah Kefamenanu"," Jl. Letjen Suprapto Kefamenanu",5,NA,10,NA,54,NA,"085240145353","53","5305",2021-07-21 20:25:08,"Non COVID-19"
"769","RS Umum Leona","Jl. Eltari Kelurahan Meubeli Kecamatan Kota Kefamenanu",10,"11 jam",21,"11 jam",33,"11 jam","hotline tidak tersedia","53","5305",2021-07-21 20:25:08,"Non COVID-19"
"770","RS Umum Daerah Porsea","Jl Raja Sipakko Napitulu, Ds. Parparean, Kec. Porsea, Kab. Toba Samosir",17,"10 jam",16,"10 jam",21,"10 jam","08116210890","12","1206",2021-07-21 20:25:08,"Non COVID-19"
"771","RS Umum  Mokopido Toli-Toli"," Jl. Lanoni No.37 Kel Baru Kec Baolan kab Toli-Toli, Sulteng",43,"13 jam",47,"13 jam",79,"13 jam","045321301","72","7206",2021-07-21 20:25:08,"Non COVID-19"
"772","RS Umum Daerah Dr. R. Koesma Tuban"," Jl. dr. Wahidin Sudiro Husodo No. 800",22,NA,21,NA,81,NA,"0356321010","35","3523",2021-07-21 20:25:09,"Non COVID-19"
"773","RS Muhammadiyah Tuban","Jl. Diponegoro No.1 Tuban",14,"2 jam",26,"2 jam",13,"2 jam","0356321334","35","3523",2021-07-21 20:25:09,"Non COVID-19"
"774","RS Umum Daerah R. Ali Manshur","Jl. Raya Timur No. 131 Jatirogo Tuban",6,NA,2,NA,18,NA,"0356531001","35","3523",2021-07-21 20:25:09,"Non COVID-19"
"775","RS Umum Daerah Dr. Iskak Tulungagung","Jl. Dr. Wahidin Sudiro Husodo Tulungagung",18,NA,22,NA,15,NA,"0355322609","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"776","RS Umum Era Medika ","Jl. Raya Pulosari No. 15 Ngunut Tulungagung",11,"12 jam",10,"12 jam",49,"12 jam","0355398706","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"777","RS Ibu dan Anak Fauziah ","Jl. Dr. Sutomo 47 Tulungagung",12,NA,12,NA,11,NA,"0355326515","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"778","RS Umum Satiti Prima Husada","Ds. Balesono, Kec. Ngunut Kab. Tulungagung",10,NA,7,NA,5,NA,"082132814910","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"779","RS Umum Islam  Madinah","Jl. Jatiwayang  Lk 02 Ngunut, Tulungagung",5,"18 jam",11,"18 jam",26,"17 jam","0355396055","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"780","RS Umum Muhammadiyah Bandung","Jl. Panglima Sudirman no. 42, Ds. Mergayu, Kec. Bandung, kab. Tulungagung",4,NA,10,NA,3,NA,"0355532760","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"781","RS Ibu dan Anak Amanda","JL. Mayor Sujadi No. 38 Tulungagung",0,NA,6,NA,6,NA,"0355325587","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"782","RS Umum Prima Medika","Jl. Soekarno Hatta, Kutoanyar",10,"9 jam",14,"9 jam",7,"9 jam","03555238353","35","3504",2021-07-21 20:25:09,"Non COVID-19"
"783","RS Umum Daerah Lamaddukkelleng Kabupaten Wajo"," Jl. Kartika Chandra Kirana No. 9 Sengkang",23,NA,20,NA,51,NA,"hotline tidak tersedia","73","7313",2021-07-21 20:25:10,"Non COVID-19"
"784","RS Umum Daerah Siwa","  Jl. Andi Djaja No.1 Kec. Pitumpanua, Siwa, Kab. Wajo",12,"13 jam",16,"13 jam",30,"13 jam","082316090172","73","7313",2021-07-21 20:25:10,"Non COVID-19"
"785","RS Umum Daerah Zainal Abidin Pagar Alam","Jl. Raya Lintas Sumatera, Blambangan Umpu",2,"12 jam",8,NA,35,"12 jam","082176038182","18","1807",2021-07-21 20:25:10,"Non COVID-19"
"786","RS Umum Haji Kamino","Jl. Sriwijaya No. 56 Kp. Setia Negara Kec. Baradatu Kab. Way Kanan",6,NA,5,"16 jam",7,"16 jam","081272095786","18","1807",2021-07-21 20:25:10,"Non COVID-19"
"787","RS Umum Daerah Dr. Soediran Mangun Sumarso Wonogi"," Jl. Jend A Yani No. 40,Giriwono, Wonogiri, Jateng",4,"kurang dari 1 menit",29,"kurang dari 1 menit",70,"kurang dari 1 menit","0273321008","33","3312",2021-07-21 20:25:10,"Non COVID-19"
"788","RS Umum Maguan Husada","Jl. Raya Praci-gribelah Km.6 Suci, Pracimantoro",1,"16 jam",NA,NA,NA,NA,"081329534400","33","3312",2021-07-21 20:25:10,"Non COVID-19"
"789","RS Umum Mulia Hati Wonogiri","Jl.RM.Said No.08, Brumbung, Kaliancar, Selogiri,Wonogiri",3,"30 jam",7,"30 jam",18,"30 jam","02735329700","33","3312",2021-07-21 20:25:10,"Non COVID-19"
"790","RS Umum Setjonegoro Wonosobo"," Jl. Setjonegoro No.1,Wonosobo",3,"6 jam",2,"6 jam",15,NA,"0286321091","33","3307",2021-07-21 20:25:10,"Non COVID-19"
